,countries,rmse,total_error
0,United Kingdom,365.78625095863174,-9193.915822728506
1,Italy,79.06251050090823,-1949.1661588622082
2,Germany,99.03932634182146,211.20556409675464
3,Spain,73.8625114797262,1379.3398024168546
4,US,537.5861837915436,-14415.015763158313
5,France,406.5885930357515,2299.8773890642897
6,Belgium,850.3632470115872,18947.085881442392
7,"Korea, South",1.9268976295211058,43.3975917107946
8,Brazil,321.35860130811506,-7812.858791321449
9,Iran,29.07948496697495,-757.0202963396437
10,Netherlands,39.63312283762267,-964.147382940851
11,Canada,60.649738585203075,-823.5455216777527
12,Turkey,17.224653142466614,122.95847540465957
13,Romania,11.397383774205204,-283.30253455848134
14,Portugal,18.931227415430804,313.50020197935544
15,Sweden,34.67393674130778,-540.2031983570873
16,Switzerland,32.76179397391916,780.1188534715849
17,Ireland,40.06379405072478,-971.9043411180373
18,Hungary,4.526451787210138,41.930914402771805
19,Denmark,2.984243727375891,-58.08324227398603
20,Austria,5.964445632136818,-55.41090204155586
21,Mexico,30.05223695869892,-509.5016161623944
22,India,397.3036553252117,6653.646680507154
23,Ecuador,45.88091765579694,-865.7735432117272
24,Russia,67.30919693919664,709.1215673034283
25,Peru,47.67758163262734,-1174.238865405191
26,Indonesia,8.916458449813684,-70.22404232086717
27,Poland,13.618352757303647,-334.5107603902986
28,Philippines,139.00049268645543,2933.734545567891
29,Japan,17.166892965856803,-464.0606670537217
30,Pakistan,13.855315571214396,-327.07584280096603
